,Name,Price,Producer,MPN,EAN,UPC,Width,Depth,Height,Motherboard,Power Supply,Supported GPU Length,Supported CPU Cooler Height,80mm Fans,120mm Fans,140mm Fans,200mm Fans,120mm Radiator Support,140mm Radiator Support,240mm Radiator Support,280mm Radiator Support,360mm Radiator Support,"Disk 2.5""","Disk 3.5""","Disk 2.5""/3.5""","Disk 5.25""",Primary Color(s),Window,Dust Filter,Cable Management,Noise Isolation,Product Page
1242,Thermaltake Commander MS-I Snow Edition Midi-Tower - white/black,$76.04 USD,Thermaltake,VN40006W2N,4716872054442,,202 mm,484 mm,426 mm,ATX,ATX,320 mm,170 mm,0/0,1/5,0/0,0/0,,,,,,1,5,0,,black-and-white,False,True,True,False,https://www.amazon.ca/Thermaltake-Commander-MS-I-Gaming-White/dp/B006JQZ8MY?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B006JQZ8MY
1244,"Thermaltake Core P1, Tempered Glass - black",$152.11 USD,Thermaltake,CA-1H9-00T1WN-00,4717964407528,841163067338.0,332 mm,380 mm,422 mm,Mini-ITX,ATX,380 mm,170 mm,0/0,0/2,0/0,0/0,0.0,0,1.0,0.0,0.0,4,1,0,,black,True,False,True,False,https://www.amazon.ca/dp/B06XFW9W43?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1248,Thermaltake Core P3 TG Showcase - black,$119.68 USD,Thermaltake,CA-1G4-00M1WN-06,4711246871748,841163001745.0,470 mm,333 mm,512 mm,ATX,ATX,280 mm,180 mm,0/0,0/3,0/3,0/0,0.0,0,0.0,0.0,0.0,5,4,0,,black,True,False,True,False,https://www.amazon.ca/dp/B07BFGB8Z6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1249,"Thermaltake Core P3 TG Snow Edition, Tempered Glass - white",$119.68 USD,Thermaltake,CA-1G4-00M6WN-05,4711246871755,841163001752.0,470 mm,333 mm,512 mm,ATX,ATX,280 mm,180 mm,0/0,0/3,0/3,0/0,0.0,0,0.0,0.0,0.0,5,4,0,,white,True,False,True,False,https://www.amazon.ca/dp/B07BFGYLJZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1250,Thermaltake Core P5 - Green Edition Window,$162.48 USD,Thermaltake,CA-1E7-00M8WN-00,4717964403568,,570 mm,333 mm,608 mm,ATX,ATX,280 mm,180 mm,0/0,0/4,0/3,0/0,,,,,,4,4,0,,green,True,True,True,False,https://www.amazon.ca/Thermaltake-Panoramic-Certified-Computer-CA-1E7-00M8WN-00/dp/B01BMJ1K24?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BMJ1K24
1251,Thermaltake Core P5 - black Window,$154.06 USD,Thermaltake,CA-1E7-00M1WN-00,4717964402516,,570 mm,333 mm,608 mm,ATX,ATX,280 mm,180 mm,0/0,0/4,0/3,0/0,0.0,0,0.0,0.0,0.0,4,4,0,,black,True,False,True,False,https://www.amazon.ca/Thermaltake-Panoramic-Certified-Computer-CA-1E7-00M1WN-00/dp/B015U7LXO4?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B015U7LXO4
1252,"Thermaltake Core P5 Ti, Tempered Glass - Space Grey",$175.53 USD,Thermaltake,CA-1E7-00M9WN-00,4711246873223,,570 mm,333 mm,608 mm,ATX,ATX,280 mm,180 mm,0/0,0/4,0/3,0/0,0.0,0,0.0,0.0,0.0,6,6,0,,gray,True,False,True,False,https://www.amazon.ca/Thermaltake-Tempered-Titanium-Vertical-CA-1E7-00M9WN-00/dp/B07DVQC4KB?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07DVQC4KB
1253,"Thermaltake Core P5, Tempered Glass - black",$257.66 USD,Thermaltake,CA-1E7-00M1WN-03,4717964406477,,570 mm,333 mm,608 mm,ATX,ATX,280 mm,180 mm,0/0,0/4,0/3,0/0,0.0,0,0.0,0.0,0.0,4,4,0,,black,True,False,True,False,https://www.amazon.ca/dp/B01N4IGVSC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1254,"Thermaltake Core P5, Tempered Glass - Snow Edition",$268.38 USD,Thermaltake,CA-1E7-00M6WN-01,4717964406538,,570 mm,333 mm,608 mm,ATX,ATX,280 mm,180 mm,0/0,0/4,0/3,0/0,,,,,,4,4,0,,white,True,False,True,False,https://www.amazon.ca/Thermaltake-Tempered-Panoramic-Certified-CA-1E7-00M6WN-01/dp/B01MS24IKC?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01MS24IKC
1255,Thermaltake Core P90 TG Tempered Glass Showcase - black,$182.9 USD,Thermaltake,CA-1J8-00M1WN-00,4711246871328,841163001325.0,470 mm,470 mm,615 mm,ATX,ATX,320 mm,180 mm,0/0,0/4,0/3,0/0,0.0,0,0.0,0.0,0.0,7,4,0,,black,True,False,True,False,https://www.amazon.ca/dp/B078TMMJY8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1256,Thermaltake Core V1 Mini-ITX - black Window,$54.4 USD,Thermaltake,CA-1B8-00S1WN-00,4717964397362,841163057179.0,260 mm,316 mm,276 mm,Mini-ITX,ATX,285 mm,140 mm,0/2,0/1,0/1,1/1,0.0,1,0.0,0.0,0.0,2,2,0,,black,False,True,True,False,https://www.amazon.ca/dp/B00M2UKGSM?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1257,Thermaltake Core V1 Snow Edition Mini-ITX - white Window,$54.4 USD,Thermaltake,CA-1B8-00S6WN-00,4717964402523,,260 mm,316 mm,276 mm,Mini-ITX,ATX,285 mm,140 mm,0/2,0/1,0/1,1/1,0.0,0,0.0,0.0,0.0,2,2,0,,white,False,True,False,False,https://www.amazon.ca/dp/B015UDUAKG?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1258,Thermaltake Core V21 Micro-ATX - black,$65.28 USD,Thermaltake,CA-1D5-00S1WN-00,4717964400192,841163060001.0,320 mm,424 mm,336 mm,Micro-ATX,ATX,350 mm,185 mm,0/0,0/11,0/7,1/1,0.0,0,2.0,1.0,0.0,3,3,0,,black,True,True,True,False,https://www.amazon.ca/dp/B00PDDMN6S?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1259,Thermaltake Core V31 Window Midi-Tower - black,$72.53 USD,Thermaltake,CA-1C8-00M1WN-00,4717964398550,,208 mm,506 mm,470 mm,ATX,ATX,420 mm,155 mm,0/0,2/8,0/5,0/0,1.0,0,0.0,0.0,1.0,5,3,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Window-Computer-Chassis-CA-1C8-00M1WN-00/dp/B00SOYF6YY?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00SOYF6YY
1262,Thermaltake Core V71 TG Big-Tower - black,$180.22 USD,Thermaltake,CA-1B6-00F1WN-04,4717964407788,841163067598.0,230 mm,560 mm,538 mm,E-ATX,ATX,480 mm,185 mm,0/0,0/9,1/5,3/4,1.0,0,1.0,0.0,0.0,8,8,0,,black,True,True,True,False,https://www.amazon.ca/dp/B074ZLQZ8F?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1263,Thermaltake Core X31 TG Tempered Glass Midi-Tower - black,$119.22 USD,Thermaltake,CA-1E9-00M1WN-03,4717964406736,841163066546.0,250 mm,511 mm,497 mm,ATX,ATX,420 mm,180 mm,0/0,0/8,2/8,0/3,,,,,,7,5,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Tempered-Certified-Computer-CA-1E9-00M1WN-03/dp/B01MRBEWXF?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01MRBEWXF
1264,"Thermaltake Core X5 ATX-Cube, Tempered Glass - black",$194.76 USD,Thermaltake,CA-1E8-00M1WN-02,4717964406798,,371 mm,540 mm,463 mm,E-ATX,ATX,480 mm,230 mm,0/0,2/19,0/7,0/3,,,,,,7,4,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Tempered-Stackable-Certified-CA-1E8-00M1WN-02/dp/B06XG816VG?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XG816VG
1265,"Thermaltake Core X5 ATX-Cube, Tempered Glass - white",$181.34 USD,Thermaltake,CA-1E8-00M6WN-00,4717964407801,,371 mm,540 mm,463 mm,E-ATX,ATX,480 mm,230 mm,0/0,2/19,0/7,0/3,,,,,,7,4,0,,white,True,True,True,False,https://www.amazon.ca/Thermaltake-Tempered-Stackable-Certified-CA-1E8-00M6WN-00/dp/B06XGB99JR?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XGB99JR
1266,Thermaltake Core X71 TG Tempered Glass Big-Tower - black,$208.16 USD,Thermaltake,CA-1F8-00M1WN-02,4717964406781,841163066591.0,250 mm,511 mm,677 mm,ATX,ATX,420 mm,180 mm,0/0,0/13,2/12,0/4,2.0,2,0.0,2.0,2.0,9,8,0,,black,True,True,True,False,https://www.amazon.ca/dp/B01N4R021Q?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1268,Thermaltake Level 10 GT Snow Edition Big-Tower - white/black,$196.48 USD,Thermaltake,VN10006W2N,4716872053124,,282 mm,590 mm,584 mm,E-ATX,ATX,360 mm,190 mm,0/0,0/1,1/1,3/3,,,,,,5,5,0,,black-and-white,False,True,True,False,https://www.amazon.ca/dp/B005F7794S?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1271,"Thermaltake Level 20 GT Big-Tower, Tempered Glass - black",$145.07 USD,Thermaltake,CA-1K9-00F1WN-00,4711246873544,841163003695.0,294 mm,592 mm,580 mm,E-ATX,ATX,310 mm,200 mm,0/0,0/9,1/7,0/4,0.0,1,1.0,0.0,1.0,10,7,0,,black,True,True,True,False,https://www.amazon.ca/dp/B07FDDJJ4X?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1272,"Thermaltake Level 20 GT RGB Plus Big-Tower, Tempered Glass - black",$217.61 USD,Thermaltake,CA-1K9-00F1WN-01,4711246873551,841163004517.0,294 mm,592 mm,580 mm,E-ATX,ATX,310 mm,200 mm,0/0,0/9,1/7,2/4,0.0,1,1.0,0.0,1.0,10,7,0,,black,True,True,True,False,https://www.amazon.ca/dp/B07FDJ2HCN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1275,"Thermaltake Level 20 MT ARGB Midi-Tower, Tempered Glass - black",$76.16 USD,Thermaltake,CA-1M7-00M1WN-00,4711246875494,841163006481.0,204 mm,471 mm,455 mm,ATX,ATX,366 mm,170 mm,0/0,4/10,0/1,0/0,0.0,0,1.0,0.0,1.0,4,0,0,,black,True,True,True,False,https://www.amazon.ca/dp/B07LCMR3JC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1278,Thermaltake Level 20 VT Micro-ATX - black,$87.04 USD,Thermaltake,CA-1L2-00S1WN-00,4711246873582,841163004548.0,348 mm,430 mm,330 mm,Micro-ATX,ATX,350 mm,185 mm,0/0,0/10,0/5,1/1,1.0,0,1.0,1.0,0.0,6,3,0,,black silver,True,True,True,False,https://www.amazon.ca/dp/B07FDFZDDW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1279,Thermaltake Level 20 XT E-ATX Cube - black,$211.06 USD,Thermaltake,CA-1L1-00F1WN-00,4711246873568,841163004524.0,515 mm,623 mm,394 mm,E-ATX,ATX,400 mm,250 mm,0/0,0/23,1/13,0/4,0.0,1,0.0,0.0,1.0,8,7,0,,black silver,True,True,True,False,https://www.amazon.ca/dp/B07FL22PKN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1282,Thermaltake Suppressor F1 Mini-ITX - black Window,$79.79 USD,Thermaltake,CA-1E6-00S1WN-00,4717964402509,841163062319.0,260 mm,319 mm,276 mm,Mini-ITX,ATX,285 mm,140 mm,0/2,0/1,0/1,1/1,1.0,1,0.0,0.0,0.0,2,2,0,,black,True,True,True,False,https://www.amazon.ca/dp/B017NWO5V2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1287,Thermaltake Versa C21 RGB Midi-Tower - black Window,$70.92 USD,Thermaltake,CA-1G8-00M1WN-00,4717964405395,,216 mm,469 mm,521 mm,ATX,ATX,390 mm,160 mm,0/0,1/5,0/2,0/0,1.0,0,2.0,0.0,0.0,3,2,0,,black,True,True,False,False,https://www.amazon.ca/Thermaltake-Lighting-Certified-Computer-CA-1G8-00M1WN-00/dp/B01LZHN3MK?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01LZHN3MK
1288,Thermaltake Versa C22 RGB Midi-Tower - black Window,$74.37 USD,Thermaltake,CA-1G9-00M1WN-00,4717964405609,841163065419.0,198 mm,480 mm,538 mm,ATX,ATX,390 mm,160 mm,0/0,1/5,0/1,0/0,1.0,0,2.0,0.0,0.0,4,2,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Lighting-Computer-Chassis-CA-1G9-00M1WN-00/dp/B06XTKQTN5?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XTKQTN5
1289,"Thermaltake Versa C23 TG RGB Midi-Tower, Tempered Glass - black",$93.22 USD,Thermaltake,CA-1H7-00M1WN-00,4717964409904,,200 mm,508 mm,510 mm,ATX,ATX,400 mm,155 mm,0/0,1/5,0/0,0/0,3.0,0,2.0,0.0,0.0,6,2,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Tempered-Certified-Computer-CA-1H7-00M1WN-00/dp/B073SGFN9G?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B073SGFN9G
1291,Thermaltake Versa H15 Micro-ATX Tower - black,$36.26 USD,Thermaltake,CA-1D4-00S1NN-00,4717964398819,841163058626.0,198 mm,411 mm,378 mm,Micro-ATX,ATX,315 mm,155 mm,0/0,1/6,0/0,0/0,1.0,0,0.0,0.0,0.0,3,3,0,,black,False,True,True,False,https://www.amazon.ca/dp/B01CLIZ698?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1292,Thermaltake Versa H21 Midi-Tower - black,$47.14 USD,Thermaltake,CA-1B2-00M1NN-00,4717964394439,841163054246.0,209 mm,480 mm,429 mm,ATX,ATX,315 mm,155 mm,0/0,1/3,0/0,0/0,0.0,0,0.0,0.0,0.0,3,3,0,,black,False,True,True,False,https://www.amazon.ca/dp/B00J0NZ3Q4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1293,Thermaltake Versa H22 Midi-Tower - black,$43.52 USD,Thermaltake,CA-1B3-00M1NN-00,4717964394453,841163054260.0,209 mm,480 mm,429 mm,ATX,ATX,315 mm,155 mm,0/0,1/3,0/0,0/0,0.0,0,0.0,0.0,0.0,3,3,0,,black,False,True,True,False,https://www.amazon.ca/dp/B00J0NZ5N0?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1295,Thermaltake Versa H34 Midi-Tower - black Window,$91.41 USD,Thermaltake,CA-1C9-00M1WN-00,4717964398574,,209 mm,478 mm,429 mm,ATX,ATX,420 mm,155 mm,0/0,2/8,0/5,0/0,,,,,,5,3,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Window-Computer-Chassis-CA-1C9-00M1WN-00/dp/B00OKSF7AG?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00OKSF7AG
1296,Thermaltake Versa J21 TG Midi-Tower - black,$56.27 USD,Thermaltake,CA-1K1-00M1WN-00,4711246872011,,205 mm,447 mm,465 mm,ATX,ATX,310 mm,160 mm,0/0,1/6,0/4,0/0,1.0,0,1.0,0.0,1.0,4,2,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Tempered-Vertical-Computer-CA-1K1-00M1WN-00/dp/B07D5HZVXF?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07D5HZVXF
1297,Thermaltake Versa N23 Midi-Tower - black Window,$85.17 USD,Thermaltake,CA-1E2-00M1WN-00,4717964403537,,194 mm,503 mm,455 mm,ATX,ATX,360 mm,160 mm,0/0,1/5,0/0,0/0,1.0,0,1.0,0.0,0.0,4,3,0,,black,True,False,True,False,https://www.amazon.ca/Thermaltake-Window-Computer-Chassis-CA-1E2-00M1WN-00/dp/B01F6U86FE?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01F6U86FE
1300,Thermaltake View 21 Tempered Glass Edition Midi-Tower - black,$94.29 USD,Thermaltake,CA-1I3-00M1WN-00,4717964409843,,208 mm,492 mm,471 mm,ATX,ATX,410 mm,160 mm,0/0,1/7,0/3,0/0,1.0,0,0.0,1.0,1.0,4,2,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Tempered-Certified-Computer-CA-1I3-00M1WN-00/dp/B073XYR2T7?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B073XYR2T7
1301,Thermaltake View 22 TG Tempered Glass Midi-Tower - black,$76.74 USD,Thermaltake,CA-1J3-00M1WN-00,4711246870925,,223 mm,467 mm,491 mm,ATX,ATX,400 mm,160 mm,0/0,1/7,0/4,0/0,1.0,0,0.0,0.0,2.0,4,2,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Tempered-Modular-Computer-CA-1J3-00M1WN-00/dp/B078TN9YRY?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B078TN9YRY
1306,"Thermaltake View 31 Midi-Tower, Tempered Glass - black",$89.9 USD,Thermaltake,CA-1H8-00M1WN-00,4717964407313,841163067123.0,250 mm,511 mm,497 mm,ATX,ATX,420 mm,180 mm,0/0,0/9,2/8,0/2,2.0,2,0.0,2.0,2.0,3,3,0,,black,True,True,True,False,https://www.amazon.ca/dp/B06XFWBNNB?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1307,"Thermaltake View 31 RGB Midi-Tower, Tempered Glass - black",$137.09 USD,Thermaltake,CA-1H8-00M1WN-01,4717964407832,841163067642.0,250 mm,511 mm,497 mm,ATX,ATX,420 mm,180 mm,0/0,0/9,3/8,0/2,2.0,2,0.0,2.0,2.0,3,3,0,,black,True,True,True,False,https://www.amazon.ca/dp/B06XB53D41?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1309,Thermaltake View 32 TG RGB Midi-Tower - black,$145.42 USD,Thermaltake,CA-1J2-00M1WN-00,4711246870918,841163000915.0,227 mm,524 mm,480 mm,ATX,ATX,400 mm,160 mm,0/0,3/6,0/0,0/0,1.0,0,1.0,0.0,1.0,2,2,0,,black,True,True,True,False,https://www.amazon.ca/dp/B07CQGZH7K?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1310,Thermaltake View 37 RGB Plus Midi-Tower - black Window,$178.25 USD,Thermaltake,CA-1J7-00M1WN-01,4711246872158,,261 mm,525 mm,538 mm,E-ATX,ATX,410 mm,180 mm,0/0,0/8,3/8,0/2,1.0,0,0.0,0.0,1.0,11,7,0,,"black, transparent",True,True,True,False,https://www.amazon.ca/Thermaltake-Gaming-Computer-Pre-Installed-CA-1J7-00M1WN-01/dp/B07BFH619M?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07BFH619M
1313,"Thermaltake View 71 TG Big-Tower, Tempered Glass - black",$188.99 USD,Thermaltake,CA-1I7-00F1WN-00,4711246870574,841163000571.0,274 mm,577 mm,592 mm,E-ATX,ATX,410 mm,190 mm,0/0,0/9,2/6,0/0,1.0,1,1.0,0.0,3.0,6,4,0,,black,True,True,True,False,https://www.amazon.ca/dp/B074ZL25BP?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1314,"Thermaltake View 71 TG RGB Big-Tower, Tempered Glass - black",$230.62 USD,Thermaltake,CA-1I7-00F1WN-01,4711246870680,841163000687.0,274 mm,577 mm,592 mm,E-ATX,ATX,410 mm,190 mm,0/0,0/9,3/6,0/0,1.0,1,1.0,0.0,3.0,12,7,0,,black,True,True,True,False,https://www.amazon.ca/dp/B074ZN21M8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1315,"Thermaltake View 71 TG RGB Plus Big-Tower, Tempered Glass - black",$290.46 USD,Thermaltake,CA-1I7-00F1WN-02,4711246874442,,274 mm,577 mm,592 mm,E-ATX,ATX,410 mm,190 mm,0/0,4/9,0/6,0/0,0.0,0,1.0,0.0,3.0,10,7,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Tower-120mm-Pre-Installed-CA-1I7-00F1WN-02/dp/B07MGFS9NW?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07MGFS9NW
1316,"Thermaltake View 71 TG Snow Big-Tower, Tempered Glass - white",$195.84 USD,Thermaltake,CA-1I7-00F6WN-00,4711246872738,,274 mm,577 mm,592 mm,E-ATX,ATX,410 mm,190 mm,0/0,0/9,2/6,0/0,1.0,1,1.0,0.0,3.0,12,7,0,,white,True,True,True,False,https://www.amazon.ca/Thermaltake-Tempered-Vertical-Pre-Installed-CA-1I7-00F6WN-00/dp/B07D9CKZV8?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07D9CKZV8
1317,Thermaltake View 91 TG RGB Super Tower - black,$389.55 USD,Thermaltake,CA-1I9-00F1WN-00,4711246870826,,344 mm,645 mm,691 mm,E-ATX,ATX,470 mm,200 mm,0/0,0/20,4/18,0/8,2.0,1,0.0,1.0,0.0,12,12,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-PLUSTempered-Vertical-Computer-Pre-Installed/dp/B079FZ77DB?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079FZ77DB
1327,Zalman R1 Midi-Tower - black,$73.2 USD,Zalman,R1,8809213767197,,192 mm,450 mm,465 mm,ATX,ATX,360 mm,160 mm,0/0,3/5,0/0,0/0,0.0,0,1.0,0.0,0.0,1,4,0,,black,True,True,True,False,https://www.amazon.ca/Zalman-ATX-Tower-Case-R1/dp/B00YRKOU1Y?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00YRKOU1Y
